Reference,Prediction
ما كنتش نعرف الي فمة تيب متاع كونتنت فمة دي تايب متاع كونتونو,لا نستطيع أن نعرف ما هي الأشياء التي نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستطيع أن نستط
هاذيكا قدمت جوست انونسمون متاع معلومة لي هاذيكا,سأقدم تحديث عن المعلومات
دونك ان في كان لوبجيكتيف بالشهرية هاذيكا سي ال اكسبيريونس انو جي قان ديكسبيريونس لي ماكسيموم خاطر كان عندي ديما لوبجيكتيف انو نولي انديبندنت,لذلك في الواقع الهدف في الشهر الأخير هو التجربة لأنني أحصل على تجربة أكثر لأن الهدف هو أن أكون مستمرة
دونك نرجعوا كان ديجا فمة ستاتيستيك الي لي فانت ان لين في بيريود الكورونا,لذلك بالنسبة للأموال، يوجد أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر من 20 أكثر
لحقيقة ما تفاهمناش انا عندي برينسيب في حياتي في حياتي الشخصية ولا العملية انو,لقيقة ما تفاهمنيش أنا عندي برنسيب في حياتي في حياتي الشخصية والعملية أنه
عبد ما نتفاهمش معاه ولا نتقلق ولا يولي سورس دي ستريس حتى ولا هو سورس دي فلوس من اللول نقلو باي دونك فوالا قتلو باي,عبد منتهمش معه ولا نتقلق ولي ولي سخص دا ستريس حتى ولو هو سخص دا فلوس من الول قلوا باي
مي ما ني ش بطالة ما ني ش ا زيرو فلوس عندي انكوم عندي مدخول اظافي,ولكن ليس هناك فوضى، ليس هناك فوضى لا يوجد فوضى، لدي أموال، لدي مدخول إضافي
ما تعرفش عليها نهار الشريكة لي تخدم فيها سكرت كيما هكة كورونا جات سي بون فمة برشا عباد خسرت خدمتها خاطر ما عندها حتى حاجة اخرى,ما تعرفش عليها شركة اللي تخدم فيها سكرت كيما هكا كورونا جيت فما برش عبيد خسرت خدمتها خاطر ما عندها حتى حاجة أخرى
سورتو للناس كي سي سوا عندك دي انقاجمون ولا تصرف على عايلة ولا ما نعرفش شنوا عندك ولا انديبندنت وحدك معناها,سوى عندك تصرف على عائلة ولا ما نعرف شنو عندك ولا independent وحدك يعني
دونك هاذم الكل حاجات دي افونتاج معناها موجودين دي وبورتونيتي نجموا نقولوا موجودين قدامك اما انت ماكش تستغل فيهم,لذلك هذه هي كل حاجات ومعنى ماوجودين ومعنى ماوجودين قدامك ومعنى ما تشتغل فيها
باش نخرج مال هوم وفيس خاطر ما ني ش عبد الي نخدم بحذا فرش,باش نخرج من الهوم أوفس خاطر منيش عبدالله نخدم بحظة فرش
و لحقيقة حاجة قبلوها لعباد كنت خايفة معناها مي حاجة حاجة قبلوها,والحقيقة حاجة قبلوها لعبيت كنت خائفة منها ما حاجة قبلوها
هكة حاجات دي ديمونستراسيون توتوريال,حقا حاجة لدي دموسترات و توتوريال
و هكة كل مرة تجيني موتيفاسيون ما كال فيدباك قبيلا نحكيوا على ال فيدباك قداش مهمين و قداش يعطيوا هكة دوز محلاها معناها باش تقدم,وهكا كل مرة نجيني موتيفيشن معك الفيدباكس قبل أن نحكيه على الفيدباكس قداش مهمين وقداش يعطيه هكا داز محليها معناه باش تقدم
راهو اونترابرونور مش معناها,لو entrepreneur مش معنيها
بالعكس معناها فمة دي شالنج برشا و كل لكن انت تتحكم في الصورة و انت,بالعكس ما فهمها دي تشالنج برشا وكل لكن انت تتحكم في الصورة وانت
فايند يور ستايل معناها هاذيكا هيا انت و ال ستايل الي تحب عليه انت و ال,تجد طريقتك مثل الطريقة التي تحبها
كيما قلتلك عالم آخر معناها اون ديراي زوز عباد دو بيرسون,كما قلت لك عالم آخر معناها، عندي غيم 12 عباد، 2 برسنا
سوبوز تجي في مخك الي انت باش تحل بيزنيس و لازم كليونات لازمك تدور عالعباد و تعمل بروسبيكسيون و تبعث ميساجات و دي ايميل و تدق حتى عالبيبان باش تقولهم راهو انا عندي كذا و تنجم نخدملك,أعتقدت أنك تأتي في محطة لتحل البزنس ويجب أن تدور على العبيد وتقوم بمشاركة وأن ترسل مساجات وإيميل وتدق حتى على البيبان وأن تقول لهم رأينا عندي كذا ونجم نخدم لك
انا حمد الله عمري ما دقيت الباب معناها عمري ما مشيت ل كلاينت ولا براند حتى نخدم حتى براند نحب نخدم معاها,أنا الحمد لله عمري ما دقيت البيع يعني عمري ما مشيت الكلين ولا البراند حتى براند حاب نخدم معاها
من بعد باش يجي ال ايتاب متاع ال كونتنت الي هو لازم يكون اتيران فيه فالور اجوتي الي باش يخلي العبد و الله تعمل في كونتونو سا فا,وبعد ذلك يأتي مرة أخرى للمحتوى الذي يجب أن يكون أثيراً ويوجد قيمة أضافية والذي يجب أن يكون مرتفعاً
ا ان سيرتان مومون باش يولي يخمم تعمل فورماسيون,أنا صحتها بموشوري خابة بتعمل فورميسيون
يخدم في بروجي اخر بو اتر كل واحد شنوا يحب يعمل في الدنيا هاذي,يخدم في بروجي آخر، كل واحد شنو يحب يعرف الدنيا هذي
كيما الكرا لي في الي انت عندك دار ولا لوكال و تكريه و تدخل منو فلوس لي في الي هاذاكه سي باسيف انكوم هذاكة ريفنيو,كما تقرأ المنزل الذي تقرأه في المنزل والذي تدفع منه المال، هذا ليس صف إنكام، هذا هو ربط
و فمة تايب لاخر الي نحب نخدم عليه نحب نوصلو و نحب نفهموا للعباد الي هو فمة ال باسيف انكوم كرياسيون,وهناك طريقة أخرى التي نحب أن نعمل عليها ونحب أن نوصلها ونحب أن نفهمها للعباد وهي الـ passive income creation
راس المال الوحيد لي باش تستعملو هو ال اكسبيريونس متاعك ال كومبيتونس الي عندك المعرفة المعلومات الي عندك,راس الميل الوحيد اللي بش استعمله هو الإكسبيريونس انتك، الكمبيتنس اللي عندك، المعرفة، المعلومات اللي عندك
شنوا قريت ما نعرف ش ايكونومي جيستيون كونتابيليتي,شنو أقريت؟ نعرش إيكونومي، جيشيون، كونتابيليتي،
