Reference,Prediction
تنجم ان كور دي روت تحس روحك الي انت الثنية هاذيكا ما ها ش صحيحة تبدل الثنية مي تو تراس توجور,ترجم انكو ضغوط تحس روحك اللي انت اثنية هذيك مش سيحة تبدل اثنية ما تتخاس توجو
ا ان مومون دون راهو تلمون يتلموا عليك برشا حاجات تلمون تصعب,مممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممممم
كيفاش تحاول انك تو كونترول تي ايموشيون و تحاول انك تتعدى,فش تحاول أنك وتحاول أنك تتعدى
التنرفيز و الغش و ال امبولسيفيتي راهي ما عندها من توصل باش تنحي لك من ال انرجي,التنервيز والغوش والإمпulsivité راهي ما عندها ونتواصل بشناحيلك من الإنراجي
متاع الصوحاب و متاع العايلة و متاع الحاجات هاذوكم لي بتي بلازير يلز فون دي توا يون بيرسون,أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو أو
هذوما الكل سي دي شوز الي ما حليناش عين عليهم معنتها,كذوم الكلس دي شوز اللي ما حلينيش عينينا عليهم
بيان سور دخل برشا فلوس,بالطبع برشاف لوس
لكن مش اي ستراتيجي فمة برشا ستراتيجي,لأنني اشتراتيجي في ماباشة دي ستراتيجي
زادة هنا نحبوا نفسروا الي ال سوشيال ميديا راهي ما ها ش ال ديجيتال ماركيتينق و الا نجموا نقولوا,زيدا هنين حابوا نفسروا قال لي السوشيال ميديا راه لي ما هيش الدجيتور ماركتينج وقال لا نجم نقوله
الي تنجم تنجح بيهم ولا ا ترافير الستراتيجيات هاذوكم تنجح بيهم على ال سوشيال ميديا,اللي تنجم تنجح بيهم ولا تنجح بيهم على السوشيال ميديا
جوست تعمل بوست و الا ستاتيو و لا تصويرة و الا فيديو,مجرس تعمل بوست ولا ستاترو ولا تصوير ولا فيديو
او فورماسيون فمة لي يستحق شكون يخدملو لا ستراتيجي متاعو,أو فرمشان ثم اللي يستحق الجكون يخدملو لاستراتيجي متاعو
تعملوا ال بوستينق تتلهالو معناها بال بروجي الكل ما يعمل حتى شيء هو,تعملوا البوستينج تتلهيلوا معنيها بالبروجيه الكل بما يعمل حتى شي هو
اكثر من سمول بيزنيس شوية موايان بيزنيس نجموا نقولوا,أكثر من small business شوية ما يعمل بزنس ما شو نقوله
ال بيرسونال براند توا مهمة عالاخر نفسر معناها بيرسونال براند,البرسنال براند توا مهمة على الأخر، فأنا فسروا شمعني ايه البرسنال براند
في تونس فمة برشا دي اوبستاكل لكن نجمو احنا نتعداوهم بيان سور ما ناقفوش غادي,يجب أن يكون هناك بعض الأشياء لكننا نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن نحن ن
بار كونتر انت بالورقة و الستيلو باسيكمون,par contre انتي بالوارقة والسطيلة باسيكماً
عندك كاتيغوري اخرى للاكبر مثلا من الخمسة و عشرين لخمسة و اربعين و عندك حتى دي برودوي ديستيني,وعندك كاتيجوري أخرى للأكبر مثلاً من الخمسة عشرين للخمسة أربعين وعندك حتى دك دي بخودويدة سيني
دونك انا من بعد ديجا جوست ركزت على عام من العمر,دوك أنا بعضك دجا جس ركست على عام العمر
دونك كيفاش باش يحلوا المشكلة متاعو كيف كيف كان سيرفيس هو عندو بروبلام انت باش تحلوا ال بروبلام متاعو بال سيرفيس متاعك باش توصلوا ان ريزولتا اكس ان اوبجيكتيف اكس دونك هذاكة تتسمى ترانسفورماسيون كلاينت,كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟ كيف تحلو المشكلة؟
