Reference,Prediction
we kinda like bounded من أول نهارات و,ويم و kinda like bonded من أوانا هاد أو
وأنا ما في باللي بشي معناها,ويني مفيكلي بشيء ماله
على خاطر الدلاع فيه بزايد ماء,على خاطر الدليلة فيه بزيد ما
أنا نمشي معناها نخدم على ال physique و ناخو فيه معناها moyenne معناها note طيارة عاللخر و إلي هيا coefficient quatre بالنسبة لينا أحنا,أين نمشي معناه نخدم على الفيزيك ونخوفه معناه مين معناه نوتييرا على الآخر واللي هي كوشينكات بالنسبة لنا إحنا
surtout ل méditation بالحق ديما نقولها فال podcast هاذايا إلي ال meditation is,سخطو الم editing بالحق ديمانقولها هنا في البودكاست هذه اللي الم editing is
حرابش تعطيل الحمل,حرامش تعطيل الحمل
المتحف,المتحف
يطلب نومرو,يا صعب نمر
أنا إلي شفتو عليها يا سي إمم,هنا اللي شفته عليها مالتها أنتي تحب تقولي تحب تقولي هذا الملخص أن كريت مرتك بأم عينيك تدخل دار دعارة وتخدم
عوني نصنع طلب منعرفش كيفاش نجم نشري حاجة كيفاش نجم نشري برشا حاجات تنجم تعاوني نشري برشا حاجات من عندكم عوني نشري شوي حاجات من عندكم,عاوني ناسنا طلب مناش كفاش نجم نشري حاجات كفاش نجم نشري برش حاجات نجم تعوني نشري برش حاجات من عندكو عاوني نشري شوية حاجات
so can your struggling with this youre not lazy theres nothing wrong with you بالمجد معناها ما تركبوهاش لرواحكم,إم so كين، youre struggling with this youre not lazy there is nothing wrong with you فيلم جديد ما نهام تراقبه هش لروحكم
يحب إريزرفي تسكرة مشي و جي,يحب إيريزلفي تسكا مش يجاي
باش تعدي ال concours ما تنجحش فيه العام الجاي ترجع première فال fac متاعك,اشتعدي القهوة ما تنجحش في العم جيت أرجع بخميرة خلفك متيق
هو إلي يقوم بافتتاح فتح الدراسة فتح المدرسة و التنسيق مع الاساتذة,هو اللي يقوم بالافتتاح فتح الدراسة فتح المدرسة وتنسيق مع ال مع الأستاذ
spotify please do it because it helps me باش نخلط لأكثر nombre متاع عباد كان you didnt subscribe to the podcast و الحق فاش تستناو معناها,please do it because it helps me بس نخلط الأكثر ناوبام تعبيت can you didnt subscribe to the podcast؟ بالحق فيش تستنى هو
التحويسة,تحويس
its donc,أنا
ايحب,يحب
يزور حد,يزور حد
القطن,الخطم
من غدوة تمد عبد الله على الشط,من غدوة ثمنت عبدالله على الشاط
النر قوات منجموش يتحكمو فيها,إن أرد من الجمهور حكم فيها
عبد الله يستنا déjà,عبد الله يستند إلى
ونعترفوا بنتايجها أيا كانت أنا واحد من الناس إذا كان انتخابات,ونعترفوا بنتائج أيا كانت أنا واحد من الناس إذا أنتي قلتوا زينوا يسكت أنتي تعذبني مع أنت بيشتعدنا تسكت بعد النتائج مهما كانت
اعطيني دخان,أعطني دخان
لحكاية عندها قريب ستة جمعات,حكي عنها خي ست جماعات
نحكي على حاجات مش أنا كهو قاعد نحكي عليهم mais باش نوري المشاكل راهي مش كان فلوس معنتها,نحكي على حاجات ااا اللي مش أنا كوقلنا نحكي عليهم ما مش نوري المشاكل هاي مش كن فلوس مع تمشي
الكرهبة الطويلة تاقف على الاول في الباب الغربي,الكهرباء طويلة تقف على اللول في الباب الغربي
سامحني,سامحني
بالأسيرونس دي فيي على الاقل نابسوربي شويه تعب متاع ل روتريتا نهار آخر موجود معنها تتواصل الحياه متاعو normalement مش نقعد معمل على صناديق الاجتماعيه بركا وهذايا الكل يندرج في الصالون متعنا إلي نجمو معنها باش تكون في,معنى بلاترنس دي في على الأقل نبصرو بشوي تعبم تحليل وثلاثين ها آخر موجود معناه تواصل حياة متجاندهم ملمو مش نقد ممل على سنادق الإجتماعي برق وإذا كل درج في معناه في الصالون متجان اللي نجم معناه بسكوت
أحنا كي نجيوا نحكيوا على ال féminisme its very simple يعني أنحنا نحبوا نعيشوا في مجتمع,احنا كنجهون نحكي على الفيميسم، its very simple يعني احنا نكون حب ونعيش في مجتمع
فاش باب بطال,فيه شاب بطل
كيفاش تحسبو كميه الماء إلي يستحقها بدنك في النهار,كيف إيش تحسب كمية المال يستحقه بدنك في النهار؟
باهي باش ناخذوا وزننا معناتها إذا كان أنا توا نعطيكم امثله,بيحبش نأخذ وزن معناته إذا كان أنا طنعتكم أمثلة
الوزن في ثلاثين يساوي كميه الماء إلي يسحقها بدنك في النهار اهم الاغلاط إلي تصير وقت إلي نشرب الماء,الوزن في ثلاثين يساوي كمية الماء اللي يسحقها بدنك فنها أهم الأغلاط اللي تصير وقت اللي نشربوا الماء
الغلطه الاولني إلي هيا تشرب الماء فرد وقت,الغلط قالوا لنا يعني هي تشرب الماء فرد وقت
ولا ينسى روحه وسط النهار ما يشربش يشرب إيترا إيترا و نص,وإلا ينسى روحه وسط النهار ما يشرب شمئ يشرب اitra اitra ونص
فرد وقت الكلاوي متعك راهو كي تعطيها كميه كبيره متاع ماء ما تنجمش تصفيها فرد وقت,فرد وقت لذلك يمتع كراه وكتعتها كمية كبيرة من الطعام ما تناجمش الصفيها فرد وقت
حاجه اخرى راهو وقت إلي نشربه كميه كبيره متاع ماء فرد وقت,حاجة أخرى راه وقت لنشر بكمية كبيرة من طعم فرد وقد
باش يخفف من اللعاب إلي هو الساديف والي هو معنتها اللعب متعنا هذاكة عندو,بشيخفف من اللعاب اللي هو الثديف واللي هو ال المعن تلعبة بنتعنا هذيك عنده
دور مهم الغلطه الاخرى إلي أنا نراها معناتها الناس تعملها إلي هو ما تشربش الماء وانت واقف وانت واقف يبد بدنك هكة مشدود شويه و حاجه أخرى الكلاوي متعنا,دور مهم الغلطة الأخرى اللي أنا نراها مع الناس تعملها اللي هو مشروب الماء وانتي واقف وانتي واقف يبدأ بدنا كهك مشدود شوية وحاجة أخرى اللي كلوا يمتعنا
متخدمش بالقدي وانت واقف معناتها هيا الكليمي باش تنظف السموم من البدن donc انت راك باش تعطلها في الخدمه متاعها ماهيش باش تنظف السموم,ما تخدمش بالكديو وأنتي واقفة معناتها هي الكديو بتنظف السموم مل ملبدن، ده أنتي ركبت عطلها في الخدمة بتاعها ما هيش بتنظف السموم
سبت,سبت
منين ناخذ فلفل,منين أخذ فلفل؟
المجال المؤسساتي ما يسمحلهمش بالشي هاذايا,ال ال المجال المؤسسات ميسمح الحمش بالشيء
